43
43
43
43
330
330
330
330
1086
1086
1086
1086
1152
1152
1152
1152
1227
1227
1227
1227
1235
1235
1235
1235
1212
1212
1212
1212
1147
1147
1147
1147
1159
1097
1097
1182
1182
1123
1123
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
